"ID","Handle","Command","Display Name","Status","Updated At","Definition: Handle","Definition: Name","Top Row","Row #","Field","Value"
"57432801443","safe-on-skin","MERGE","SAFE ON SKIN","Active","2024-04-29 16:14:26 -0700","features","Features","true","75","title","SAFE ON SKIN"
"57432801443","safe-on-skin","MERGE","SAFE ON SKIN","Active","2024-04-29 16:14:26 -0700","features","Features","","76","description","Specially designed material is wearable over bare skin without risk. Non-toxic. 100% leak proof."
"57433161891","can-be-worn-on-arm-or-elbow","MERGE","Can Be Worn on Arm or Elbow","Active","2024-04-29 16:23:53 -0700","features","Features","true","77","title","Can Be Worn on Arm or Elbow"
"57433161891","can-be-worn-on-arm-or-elbow","MERGE","Can Be Worn on Arm or Elbow","Active","2024-04-29 16:23:53 -0700","features","Features","","78","description",""
"57433424035","can-be-worn-on-knee-or-thigh","MERGE","Can be Worn on Knee or Thigh","Active","2024-04-29 16:29:09 -0700","features","Features","true","79","title","Can be Worn on Knee or Thigh"
"57433424035","can-be-worn-on-knee-or-thigh","MERGE","Can be Worn on Knee or Thigh","Active","2024-04-29 16:29:09 -0700","features","Features","","80","description",""
"57433587875","advanced-support","MERGE","ADVANCED SUPPORT","Active","2024-04-29 16:36:56 -0700","features","Features","true","81","title","ADVANCED SUPPORT"
"57433587875","advanced-support","MERGE","ADVANCED SUPPORT","Active","2024-04-29 16:36:56 -0700","features","Features","","82","description","No gears — each sidearm is independently articulated with cushioned hyperextension stops."
"57433620643","light-strong-hinges","MERGE","LIGHT, STRONG HINGES","Active","2024-04-29 16:37:10 -0700","features","Features","true","83","title","LIGHT, STRONG HINGES"
"57433620643","light-strong-hinges","MERGE","LIGHT, STRONG HINGES","Active","2024-04-29 16:37:10 -0700","features","Features","","84","description"," McDavid’s lightest hinge has wider arms to aid in maintaining strength."
"57433653411","easy-to-adjust","MERGE","EASY TO ADJUST","Active","2024-04-29 16:37:22 -0700","features","Features","true","85","title","EASY TO ADJUST"
"57433653411","easy-to-adjust","MERGE","EASY TO ADJUST","Active","2024-04-29 16:37:22 -0700","features","Features","","86","description","Engineered straps assure personalized fit."
"57433686179","advanced-compression","MERGE","ADVANCED COMPRESSION","Active","2024-04-29 16:37:36 -0700","features","Features","true","87","title","ADVANCED COMPRESSION"
